global_idx,sentence,verb,recipient,rec.pron,theme,theme.pron,verb_lemma,verb_tag,verb_i,subject,recipient_tag,recipient_pos,recipient_i,theme_tag,theme_pos,theme_i,preposition,preposition_i,token_count,type,verb_type,alternant,babylm-default_ratio,babylm-balanced_ratio,loose-balanced_ratio,loose-default_ratio,removed_ratio,conti
8255,"Chaereas tells the story of all their adventures and Callirhoe ends the tale with a prayer to Aphrodite: “I beg thee, never again part me from Chaereas, but grant us both a happy life, and death together. ”",grant,us both,p,"a happy life , and death",n,grant,VB,32,,PRP,PRON,33,NN,NOUN,35,,,44,dative,alternating,"Chaereas tells the story of all their adventures and Callirhoe ends the tale with a prayer to Aphrodite: “I beg thee, never again part me from Chaereas, but grant a happy life, and death to us both together. ”",0.07150363922,-0.01593852043,-0.008499622345,0.08897686005,-0.1238975524902343,1
13069,Give me his hand.,Give,me,p,his hand,n,give,VB,0,,PRP,PRON,1,NN,NOUN,2,,,5,dative,alternating,Give his hand to me.,0.1645636559,-0.6551451683,-0.5180518627,-0.00923871994,0.3288397789001465,1
20252,He told me that hisself.,told,me,p,that,i,tell,VBD,1,he,PRP,PRON,2,DT,PRON,3,,,6,dative,alternating,He told that to me hisself.,0.6366074085,0.2441782951,-0.1487412453,0.6262428761,1.4285149574279783,1
17394,"I need somebody to make me an ice cream sundae, so get in the house.",make,me,p,an ice cream sundae,n,make,VB,4,,PRP,PRON,5,NN,NOUN,6,,,17,dative,do_only/benefactive_alternating,"I need somebody to make an ice cream sundae for me, so get in the house.",0.1671004295,0.1022729874,0.1455640793,0.08863282204,0.1430051326751709,1
18098,- Give us all a taste of what it's like to be Rambo.,Give,us all,p,a taste of what it's like to be rambo,n,give,VB,1,,PRP,PRON,2,NN,NOUN,4,,,15,dative,alternating,- Give a taste of what it's like to be rambo to us all.,0.7752928734,0.4401988983,0.4923689365,0.7350239754,-0.3315367698669433,1
4283,"She arranged her daughter’s hair, which was not in the least disordered, and gave her a kiss.",gave,her,p,a kiss,n,give,VBD,16,,PRP,PRON,17,NN,NOUN,18,,,21,dative,alternating,"She arranged her daughter’s hair, which was not in the least disordered, and gave a kiss to her.",0.06207370758,-0.203553915,-0.2322893143,0.09020137787,-0.0202887058258056,1
6095,"But she adored every bit as much going to the Salvation Army meetings, --the lassies would invite her in, and lend her a hymn-book, and she would sing as hard as ever she could, was her account.",lend,her,p,a hymn-book,n,lend,VB,22,,PRP,PRON,23,NN,NOUN,24,,,42,dative,alternating,"But she adored every bit as much going to the Salvation Army meetings, --the lassies would invite her in, and lend a hymn-book to her, and she would sing as hard as ever she could, was her account.",0.06692028046,-0.1114878654,-0.05354213715,0.1116731167,-0.0287051200866699,1
2450,I gave them some er jackets and trousers that I got in stock down there that's that's that's it then yeah.,gave,them,p,some er jackets and trousers that i got in stock down there that's that's that's it then yeah,n,give,VBD,1,i,PRP,PRON,2,NNS,NOUN,3,,,25,dative,alternating,I gave some er jackets and trousers that i got in stock down there that's that's that's it then yeah to them.,0.5520734787,0.4368853569,0.4058930874,0.3436510563,0.1602571010589599,1
5924,I'll buy the girl a piano.,buy,the girl,n,a piano,n,buy,VB,2,i,NN,NOUN,3,NN,NOUN,5,,,8,dative,benefactive_alternating,I'll buy a piano for the girl.,-0.2084584236,-0.5301561356,-0.6969242096,-0.4711856842,-0.7221236228942871,1
2780,"Oh aye so he's, he's back down there, is green owes me five hundred",owes,me,p,five hundred,n,owe,VBZ,14,green,PRP,PRON,15,CD,NUM,16,,,18,dative,alternating,"Oh aye so he's, he's back down there, is green owes five hundred to me ",0.2196745872,0.1357083321,-0.1126294136,0.1342802048,0.1694397926330566,1
21326,"His good friend at Cherry Bros. Brewery in New Ross, Patrick Barron, who taught Kennedy the skills of coopering, had come to that conclusion months earlier and left for America.",taught,kennedy,n,the skills of coopering,n,teach,VBD,15,who,NNP,PROPN,16,NNS,NOUN,17,,,34,dative,alternating,"His good friend at Cherry Bros. Brewery in New Ross, Patrick Barron, who taught the skills of coopering to Kennedy, had come to that conclusion months earlier and left for America.",-0.1876821518,-0.06527805328,-0.1312389374,-0.1470675468,-0.0898990631103515,1
16143,We will send you a message through the Stargate soon.,send,you,p,a message,n,send,VB,2,we,PRP,PRON,3,NN,NOUN,4,,,11,dative,alternating,We will send a message to you through the Stargate soon.,-0.2235965729,-0.3198196888,-0.192712307,-0.3724279404,-0.8691034317016602,1
6870,"""Why did you ask him if he had given the poor man any herbs or tinctures, Marcel? """,given,the poor man,n,any herbs or tinctures,n,give,VBN,9,he,NN,NOUN,10,NNS,NOUN,13,,,21,dative,alternating,"""Why did you ask him if he had given any herbs or tinctures to the poor man, Marcel? """,-0.4176528454,-0.2227714062,-0.1887476444,-0.1894090176,-0.3994441032409668,1
22684,"Lindbergh's act won him the ""Orteig Prize"", which was 25, 000 US dollars.",won,him,p,"the "" orteig prize "" , which was 25 , 000 us dollars",n,win,VBD,3,lindbergh's act,PRP,PRON,4,NNP,PROPN,5,,,19,dative,benefactive_alternating,"Lindbergh's act won the "" orteig prize "", which was 25, 000 us dollars for him.",-0.2968723774,-0.2052147388,-0.009966135025,-0.1863801479,-0.376918077468872,1
2746,Have I gotta give you money?,give,you,p,money,n,give,VB,4,,PRP,PRON,5,NN,NOUN,6,,,8,dative,alternating,Have I gotta give money to you?,0.2333464622,-0.288308382,-0.5152108669,0.3757543564,0.0320472717285156,1
9158,"I give you my word of honour. """,give,you,p,my word of honour,n,give,VBP,1,i,PRP,PRON,2,NN,NOUN,3,,,9,dative,alternating,"I give my word of honour to you. """,0.5964694023,-0.006989955902,0.2039985657,0.6305015087,-0.2932679653167724,1
14768,"Dude, you could give us a hand.",give,us,p,a hand,n,give,VB,4,you,PRP,PRON,5,NN,NOUN,6,,,9,dative,alternating,"Dude, you could give a hand to us.",0.3002471924,-0.1812272072,-0.2638678551,0.184902668,-0.0958971977233886,1
17200,Give us our looks or we'll have to take character roles.,Give,us,p,our looks,n,give,VB,0,,PRP,PRON,1,NNS,NOUN,2,,,13,dative,alternating,Give our looks to us or we'll have to take character roles.,0.3446707726,0.2351570129,-0.06896257401,0.4226708412,0.0621256828308105,1
24823,"These efforts - 31 Shield wickets at 30 - earned him selection on the 1975 tour of England, in part because his all-round ability made him ideal for the World Cup one-day matches.",earned,him,p,selection on the 1975 tour of england,n,earn,VBD,9,these efforts - 31 shield wickets at 30 -,PRP,PRON,10,NN,NOUN,11,,,35,dative,benefactive_alternating,"These efforts - 31 Shield wickets at 30 - earned selection on the 1975 tour of england for him, in part because his all-round ability made him ideal for the World Cup one-day matches.",-0.03141927719,0.05855989456,0.2077507973,0.05347728729,0.007361888885498,1
22243,"They were also useful to established performers, to give them steady work and regular exposure to audiences.",give,them,p,steady work and regular exposure to audiences,n,give,VB,9,,PRP,PRON,10,NN,NOUN,11,,,19,dative,alternating,"They were also useful to established performers, to give steady work and regular exposure to audiences to them.",-0.0615606308,-0.1203598976,-0.01691532135,0.1263217926,0.0497088432312011,1
3649,I will give you a whole bushelful of money if you will let me go! ',give,you,p,a whole bushelful of money,n,give,VB,2,i,PRP,PRON,3,NN,NOUN,4,,,17,dative,alternating,I will give a whole bushelful of money to you if you will let me go! ',0.1269898415,-0.1080029011,-0.1537797451,-0.1934564114,0.0898091793060302,1
11307,I got myself a job with Ed Purdy.,got,myself,p,a job with ed purdy,n,get,VBD,1,i,PRP,PRON,2,NN,NOUN,3,,,9,dative,benefactive_alternating,I got a job with ed purdy for myself.,0.1145260334,0.3521602154,0.2308216095,0.3649475574,-0.48000168800354,1
10522,Let me tell you a secret.,tell,you,p,a secret,n,tell,VB,2,me,PRP,PRON,3,NN,NOUN,4,,,7,dative,alternating,Let me tell a secret to you.,0.7736923695,0.09137415886,-0.02757644653,1.184293747,0.1215214729309082,1
18196,You've given her a secret life.,given,her,p,a secret life,n,give,VBN,2,you,PRP,PRON,3,NN,NOUN,4,,,8,dative,alternating,You've given a secret life to her.,0.2973172665,-0.3977599144,-0.03013944626,-0.08784389496,0.3987364768981933,1
11252,And now let me tell you something about us.,tell,you,p,something about us,n,tell,VB,4,me,PRP,PRON,5,NN,PRON,6,,,10,dative,alternating,And now let me tell something about us to you.,1.224641323,0.4673266411,0.4873652458,1.038751125,0.8134715557098389,1
2332,"Now I've not given you a lot of chance to speak because you said you don't want to go and to, but I want",given,you,p,a lot of chance to speak,n,give,VBN,4,i,PRP,PRON,5,NN,NOUN,6,,,27,dative,alternating,"Now I've not given a lot of chance to speak to you because you said you don't want to go and to, but I want",-0.1048772335,-0.1122665405,-0.1316804886,0.02694487572,-0.328218936920166,1
13568,We gotta get you new representation.,get,you,p,new representation,n,get,VB,3,,PRP,PRON,4,NN,NOUN,5,,,8,dative,benefactive_alternating,We gotta get new representation for you.,-0.1170215607,-0.2468709946,-0.08997821808,-0.5563721657,-0.4248571395874023,1
2273,He told me that.,told,me,p,that,i,tell,VBD,1,he,PRP,PRON,2,DT,PRON,3,,,5,dative,alternating,He told that to me.,0.2035226822,-0.2746424675,0.06040883064,0.2112345695,1.2822458744049072,1
4272,"But you counted on the prince’s, gratitude towards Pavlicheff; you never lent him any money; he owes you nothing; then what were you counting upon if not on his gratitude?",owes,you,p,nothing,n,owe,VBZ,20,he,PRP,PRON,21,NN,PRON,22,,,36,dative,alternating,"But you counted on the prince’s, gratitude towards Pavlicheff; you never lent him any money; he owes nothing to you; then what were you counting upon if not on his gratitude?",-0.05446958542,-0.06333827972,0.01595973969,0.01775503159,0.0084147453308105,1
1019,laura's gonna ask mummy the questions.,ask,mummy,n,the questions,n,ask,VB,4,,NN,NOUN,5,NNS,NOUN,6,,,9,dative,alternating,laura's gonna ask the questions to mummy.,-0.1695423126,-0.2105512619,-0.4639344215,-0.4034495354,-0.5601224899291992,1
6930,"Show me a sign from Heaven, tailor- man! """,Show,me,p,a sign from heaven,n,show,VB,0,,PRP,PRON,1,NN,NOUN,2,,,11,dative,alternating,"Show a sign from heaven to me, tailor- man! """,0.5822134018,-0.2807598114,-0.1150922775,0.298494339,-0.1217250823974609,1
16961,The work that we do together here gives you the tools to deal with your present life.,gives,you,p,the tools to deal with your present life,n,give,VBZ,7,the work that we do together here,PRP,PRON,8,NNS,NOUN,9,,,18,dative,alternating,The work that we do together here gives the tools to deal with your present life to you.,0.5498380661,0.18400383,0.07165265083,0.4150013924,0.1994891166687011,1
3346,"The King in his terror called out, ` Stop a moment; I will give you half my kingdom if you will drive all the wolves away. '",give,you,p,half my kingdom,n,give,VB,15,i,PRP,PRON,16,NN,NOUN,17,,,30,dative,alternating,"The King in his terror called out, ` Stop a moment; I will give half my kingdom to you if you will drive all the wolves away. '",-0.08032917976,-0.1658232212,-0.1333994865,-0.1026859283,0.0893929004669189,1
9059,It gave her the sensation that someone hidden among them was watching her as she passed.,gave,her,p,the sensation that someone hidden among them was watching her as she passed,n,give,VBD,1,it,PRP,PRON,2,NN,NOUN,3,,,17,dative,alternating,It gave the sensation that someone hidden among them was watching her as she passed to her.,0.7551860809,0.3299043179,0.4672620296,0.6985809803,0.0722355842590332,1
708,this boy is giving the walrus some water?,giving,the walrus,n,some water,n,give,VBG,3,this boy,NNS,NOUN,4,NN,NOUN,6,,,9,dative,alternating,this boy is giving some water to the walrus?,-0.2075586319,-0.6456356049,-0.3185591698,-0.4962029457,-0.6112809181213379,1
12728,You promised me an execution.,promised,me,p,an execution,n,promise,VBD,1,you,PRP,PRON,2,NN,NOUN,3,,,6,dative,alternating,You promised an execution to me.,-0.3906745911,-0.7132897377,-0.531993866,-0.333067894,-0.1518316268920898,1
4999,"I'll tell you an old-fashioned story of once-upon-a-time about a wicked witch and a beautiful princess. """,tell,you,p,an old-fashioned story of once-upon-a-time about a wicked witch and a beautiful princess,n,tell,VB,2,i,PRP,PRON,3,NN,NOUN,4,,,19,dative,alternating,"I'll tell an old-fashioned story of once-upon-a-time about a wicked witch and a beautiful princess to you. """,0.4878883362,0.05055594444,-0.05022192001,0.4304244518,0.0851936340332031,1
1085,roman she just asked you a question.,asked,you,p,a question,n,ask,VBD,3,she,PRP,PRON,4,NN,NOUN,5,,,8,dative,alternating,roman she just asked a question to you.,0.2564640045,-0.3308162689,-0.228328228,0.1689200401,-0.2470855712890625,1
12116,-I'II stay if you can tell me my name.,tell,me,p,my name,n,tell,VB,5,you,PRP,PRON,6,NN,NOUN,7,,,10,dative,alternating,-I'II stay if you can tell my name to me.,0.3942542076,0.1367251873,0.1142604351,0.3406267166,0.2448358535766601,1
20774,Common Sense Media gave the film a rating of 4 out of 5 stars.,gave,the film,n,a rating of 4 out of 5 stars,n,give,VBD,3,common sense media,NN,NOUN,4,NN,NOUN,6,,,15,dative,alternating,Common Sense Media gave a rating of 4 out of 5 stars to the film.,0.3633818626,0.1965267658,0.2754328251,0.3121709824,0.2287216186523437,1
2227,I guess I'll give him a kick up the arse if he,give,him,p,a kick up the arse,n,give,VB,4,i,PRP,PRON,5,NN,NOUN,6,,,13,dative,alternating,I guess I'll give a kick up the arse to him if he,0.8748412132,0.5077352524,0.409465313,0.6815829277,0.3878107070922851,1
20452,"Pour me a whisky, sweetie?",Pour,me,p,a whisky,n,pour,VB,0,,PRP,PRON,1,NN,NOUN,2,,,7,dative,benefactive_alternating,"Pour a whisky for me, sweetie?",-0.3369755745,-0.3413763046,-0.21515131,0.09733295441,-0.9440550804138184,1
17660,I've always told you the truth.,told,you,p,the truth,n,tell,VBD,3,i,PRP,PRON,4,NN,NOUN,5,,,8,dative,alternating,I've always told the truth to you.,0.05420041084,-0.04175209999,-0.259421587,0.1844453812,0.1364588737487793,1
15661,"It is that you pay me 5, 000 dollars",pay,me,p,"5 , 000 dollars",n,pay,VBP,4,you,PRP,PRON,5,NNS,NOUN,6,,,10,dative,alternating,"It is that you pay 5, 000 dollars to me ",-0.1288712025,-0.3698945045,-0.2917764187,0.05226206779,0.1716108322143554,1
16549,When Simon Magus saw the miracles... he offered Peter gold for God's powers.,offered,peter,n,gold for god's powers,n,offer,VBD,10,he,NNP,PROPN,11,NN,NOUN,12,,,18,dative,alternating,When Simon Magus saw the miracles... he offered gold for god's powers to Peter.,-0.03017807007,-0.07649993896,-0.1111850739,0.001320838928,-0.2369947433471679,1
13233,"♪ Gather round the table, we'll give you a treat ♪",give,you,p,a treat,n,give,VB,8,we,PRP,PRON,9,NN,NOUN,10,,,13,dative,alternating,"♪ Gather round the table, we'll give a treat to you ♪",0.3852350712,-0.1164839268,-0.1178686619,0.3247084618,-0.0822627544403076,1
24183,"His offensive output improved as well, as he batted. 263 with 10 home runs in 133 games with the Potomac Nationals in 2013, earning him honors as the team's Player of the Year, before heading to Puerto Rican winter baseball to play for the Indios de Mayaguez.",earning,him,p,honors as the team's player of the year,n,earn,VBG,26,,PRP,PRON,27,NNS,NOUN,28,,,53,dative,benefactive_alternating,"His offensive output improved as well, as he batted. 263 with 10 home runs in 133 games with the Potomac Nationals in 2013, earning honors as the team's player of the year for him, before heading to Puerto Rican winter baseball to play for the Indios de Mayaguez.",-0.04988646507,-0.002664804459,0.002625465393,-0.06589746475,-0.0181193351745605,1
