global_idx,sentence,verb_lemma,verb,recipient,theme,recipient_length,theme_length,length_difference,recipient_pronoun,theme_pronoun,score,is_balanced,verb_tag,verb_i,subject,recipient_tag,recipient_pos,recipient_i,theme_tag,theme_pos,theme_i,preposition,preposition_i,token_count,type,verb_type,alternant,babylm-default_ratio,babylm-balanced_ratio,len_category,Construction,recipient_pos_spacy
9347,But I don't want you paying any attention to me.,pay,paying,me,any attention,1,2,-0.6931471806,0.5,-0.5,-0.3248004913,-0.5,VBG,6,you,IN,PRON,10,NN,NOUN,7,to,9,12,prep,alternating,But I don't want you paying me any attention.,-0.3248004913,-0.494291544,1. Recipient Shorter,PO,ADP
10008,I'll just give the remaining amount to you then.,give,give,you,the remaining amount,1,3,-1.098612289,0.5,-0.5,0.09330654144,-0.5,VB,3,i,IN,PRON,8,NN,NOUN,4,to,7,11,dative,alternating,I'll just give you the remaining amount then.,0.09330654144,-0.0214972496,1. Recipient Shorter,PO,ADP
11826,Give them to me.,give,Give,me,them,1,1,0,0.5,0.5,-1.446509361,-0.5,VB,0,,IN,PRON,3,PRP,PRON,1,to,2,5,prep,alternating,Give me them.,-1.446509361,-0.8772976398,2. Equal Length,PO,ADP
1056,that's how you sold him you sold him to me and he had blood all over him?,sell,sold,me,him,1,1,0,0.5,0.5,-0.3883774281,-0.5,VBD,7,you,IN,PRON,10,PRP,PRON,8,to,9,19,dative,alternating,that's how you sold him you sold me him and he had blood all over him?,-0.3883774281,-0.07551431656,2. Equal Length,PO,ADP
611,who gave it to you?,give,gave,you,it,1,1,0,0.5,0.5,-1.031014204,-0.5,VBD,1,who,IN,PRON,4,PRP,PRON,2,to,3,6,dative,alternating,who gave you it?,-1.031014204,-0.7561478615,2. Equal Length,PO,ADP
9341,"Shelby, you've simply got to win this for me.",win,win,me,this,1,1,0,0.5,0.5,-0.5571732521,-0.5,VB,7,,IN,PRON,10,DT,PRON,8,for,9,12,dative,benefactive_alternating,"Shelby, you've simply got to win me this.",-0.5571732521,-0.5641732216,2. Equal Length,PO,ADP
11184,We will prepare a wonderful reception for them!,prepare,prepare,them,a wonderful reception,1,3,-1.098612289,0.5,-0.5,-0.5169048309,-0.5,VB,2,we,IN,PRON,7,NN,NOUN,3,for,6,9,dative,benefactive_alternating,We will prepare them a wonderful reception!,-0.5169048309,-0.8229026794,1. Recipient Shorter,PO,ADP
4448,"“I saw how the man dashed about the room to find me an empty chair, how he kicked the rags off a chair which was covered up by them, brought it to me, and helped me to sit down; but my cough went on for another three minutes or so.",bring,brought,me,it,1,1,0,0.5,0.5,-0.156275034,-0.5,VBD,32,,IN,PRON,35,PRP,PRON,33,to,34,56,dative,alternating,"“I saw how the man dashed about the room to find me an empty chair, how he kicked the rags off a chair which was covered up by them, brought me it, and helped me to sit down; but my cough went on for another three minutes or so.",-0.156275034,-0.07606005669,2. Equal Length,PO,ADP
16411,"Andrea, our personal history demands that I bring this to you first.",bring,bring,you,this,1,1,0,0.5,0.5,-0.4297780991,-0.5,VB,8,i,IN,PRON,11,DT,PRON,9,to,10,14,dative,alternating,"Andrea, our personal history demands that I bring you this first.",-0.4297780991,-0.3307862282,2. Equal Length,PO,ADP
19234,Your mother give it to me a Iong time ago.,give,give,me,it,1,1,0,0.5,0.5,-0.8351316452,-0.5,VBP,2,your mother,IN,PRON,5,PRP,PRON,3,to,4,11,dative,alternating,Your mother give me it a Iong time ago.,-0.8351316452,-0.7522902489,2. Equal Length,PO,ADP
16026,"You not only gave them to him,",give,gave,him,them,1,1,0,0.5,0.5,-0.9041113853,-0.5,VBD,3,you,IN,PRON,6,PRP,PRON,4,to,5,8,dative,alternating,"You not only gave him them,",-0.9041113853,-0.7420191765,2. Equal Length,PO,ADP
16062,Now we'd like to sing a song for you.,sing,sing,you,a song,1,2,-0.6931471806,0.5,-0.5,-0.2792699337,-0.5,VB,5,,IN,PRON,9,NN,NOUN,6,for,8,11,dative,benefactive_alternating,Now we'd like to sing you a song.,-0.2792699337,-0.1982793808,1. Recipient Shorter,PO,ADP
5802,"Belle, she'll show 'em to you.",show,show,you,em,1,1,0,0.5,0.5,-0.2718179226,-0.5,VB,4,she,IN,PRON,7,PRP,PRON,5,to,6,9,dative,alternating,"Belle, she'll show you 'em.",-0.2718179226,-0.2239654064,2. Equal Length,PO,ADP
1013,want me to cut this for you.,cut,cut,you,this,1,1,0,0.5,0.5,-0.6050088406,-0.5,VB,3,me,IN,PRON,6,DT,PRON,4,for,5,8,dative,benefactive_alternating,want me to cut you this.,-0.6050088406,-0.4442532063,2. Equal Length,PO,ADP
17086,I'll go get it but give it to me as tip.,give,give,me,it,1,1,0,0.5,0.5,-0.3718597889,-0.5,VB,6,,IN,PRON,9,PRP,PRON,7,to,8,13,dative,alternating,I'll go get it but give me it as tip.,-0.3718597889,-0.218984127,2. Equal Length,PO,ADP
5978,"""Ye needn't think I'll give an inch to you; it's bad enough. """,give,give,you,an inch,1,2,-0.6931471806,0.5,-0.5,0.03368186951,-0.5,VB,7,i,IN,PRON,11,NN,NOUN,8,to,10,19,dative,alternating,"""Ye needn't think I'll give you an inch; it's bad enough. """,0.03368186951,-0.3193240166,1. Recipient Shorter,PO,ADP
18036,"Then followed the numerous guests, who had come to render the last homage to her who for so many years had been a participator in their frivolous amusements.",render,render,her,the last homage,1,3,-1.098612289,0.5,-0.5,-0.4891757965,-0.5,VB,10,,IN,PRON,15,NN,NOUN,11,to,14,30,prep,alternating,"Then followed the numerous guests, who had come to render her the last homage who for so many years had been a participator in their frivolous amusements.",-0.4891757965,-0.4928283691,1. Recipient Shorter,PO,ADP
16616,Bring it to me.,bring,Bring,me,it,1,1,0,0.5,0.5,-1.708383799,-0.5,VB,0,,IN,PRON,3,PRP,PRON,1,to,2,5,dative,alternating,Bring me it.,-1.708383799,-0.8104782104,2. Equal Length,PO,ADP
4722,"And when, at the fortnight's end, he comes to join you and your beloved husband, on your other fortnight's trip in Wales, you shall say that we have sent him to you in the best health and in the happiest frame.",send,sent,you,him,1,1,0,0.5,0.5,-0.2029309273,-0.5,VBN,34,we,IN,PRON,37,PRP,PRON,35,to,36,48,dative,alternating,"And when, at the fortnight's end, he comes to join you and your beloved husband, on your other fortnight's trip in Wales, you shall say that we have sent you him in the best health and in the happiest frame.",-0.2029309273,-0.140075922,2. Equal Length,PO,ADP
15348,Can't I come up and leave the book for her?,leave,leave,her,the book,1,2,-0.6931471806,0.5,-0.5,-0.3128182888,-0.5,VB,6,,IN,PRON,10,NN,NOUN,7,for,9,12,dative,benefactive_alternating,Can't I come up and leave her the book?,-0.3128182888,-0.682557106,1. Recipient Shorter,PO,ADP
19155,"- Give them to me, I need them.",give,Give,me,them,1,1,0,0.5,0.5,-0.4738156796,-0.5,VB,1,,IN,PRON,4,PRP,PRON,2,to,3,10,dative,alternating,"- Give me them, I need them.",-0.4738156796,-0.3286445141,2. Equal Length,PO,ADP
3673,If you can bring them to me before Christmas I will give you my daughter in marriage. ',bring,bring,me,them,1,1,0,0.5,0.5,-0.4148418903,-0.5,VB,3,you,IN,PRON,6,PRP,PRON,4,to,5,19,dative,alternating,If you can bring me them before Christmas I will give you my daughter in marriage. ',-0.4148418903,-0.09800553322,2. Equal Length,PO,ADP
15844,"Please, just give him to me.",give,give,me,him,1,1,0,0.5,0.5,-0.7059452534,-0.5,VB,3,,IN,PRON,6,PRP,PRON,4,to,5,8,prep,alternating,"Please, just give me him.",-0.7059452534,-0.3076944351,2. Equal Length,PO,ADP
10876,Someone gave it to me.,give,gave,me,it,1,1,0,0.5,0.5,-1.340451717,-0.5,VBD,1,someone,IN,PRON,4,PRP,PRON,2,to,3,6,dative,alternating,Someone gave me it.,-1.340451717,-0.9110121727,2. Equal Length,PO,ADP
13569,Maybe you can come sing some backgrounds for me?,sing,sing,me,some backgrounds,1,2,-0.6931471806,0.5,-0.5,-0.8236575127,-0.5,VB,4,,IN,PRON,8,NNS,NOUN,5,for,7,10,dative,benefactive_alternating,Maybe you can come sing me some backgrounds?,-0.8236575127,-1.158659458,1. Recipient Shorter,PO,ADP
7975,"We now see that the gods themselves sent us to you, that in our old age we should have one last fight with the cut-throats.",send,sent,you,us,1,1,0,0.5,0.5,-0.3617634773,-0.5,VBD,7,the gods themselves,IN,PRON,10,PRP,PRON,8,to,9,27,dative,alternating,"We now see that the gods themselves sent you us, that in our old age we should have one last fight with the cut-throats.",-0.3617634773,-0.2862577438,2. Equal Length,PO,ADP
13129,Leave him to me!,leave,Leave,me,him,1,1,0,0.5,0.5,-2.621866703,-0.5,VB,0,,IN,PRON,3,PRP,PRON,1,to,2,5,prep,alternating,Leave me him!,-2.621866703,-1.507081509,2. Equal Length,PO,ADP
20153,"Look, how about letting me make the rounds for you tonight?",make,make,you,the rounds,1,2,-0.6931471806,0.5,-0.5,-0.598243475,-0.5,VB,6,me,IN,PRON,10,NNS,NOUN,7,for,9,13,dative,benefactive_alternating,"Look, how about letting me make you the rounds tonight?",-0.598243475,-0.7988674641,1. Recipient Shorter,PO,ADP
12342,Or you sold it to somebody.,sell,sold,somebody,it,1,1,0,0.5,0.5,-2.199862003,-0.5,VBD,2,you,IN,PRON,5,PRP,PRON,3,to,4,7,dative,alternating,Or you sold somebody it.,-2.199862003,-1.602385521,2. Equal Length,PO,ADP
16206,"Well, I gave it to her.",give,gave,her,it,1,1,0,0.5,0.5,-1.010620356,-0.5,VBD,3,i,IN,PRON,6,PRP,PRON,4,to,5,8,dative,alternating,"Well, I gave her it.",-1.010620356,-0.4749319553,2. Equal Length,PO,ADP
1400,"If mid-field players are on it, give it to him.",give,give,him,it,1,1,0,0.5,0.5,-0.7684240341,-0.5,VB,7,,IN,PRON,10,PRP,PRON,8,to,9,12,dative,alternating,"If mid-field players are on it, give him it.",-0.7684240341,-0.2857763767,2. Equal Length,PO,ADP
12743,My father collected books and though I read them all before I lost my sight he used to sit and read them to me over and over again.,read,read,me,them,1,1,0,0.5,0.5,-0.2670269012,-0.5,VB,20,,IN,PRON,23,PRP,PRON,21,to,22,29,dative,alternating,My father collected books and though I read them all before I lost my sight he used to sit and read me them over and over again.,-0.2670269012,-0.1707270145,2. Equal Length,PO,ADP
18380,"It'll be easy, she says, every Guard owes allegiance to him.",owe,owes,him,allegiance,1,1,0,0.5,-0.5,-0.3639044762,-0.5,VBZ,10,every guard,IN,PRON,13,NN,NOUN,11,to,12,15,prep,alternating,"It'll be easy, she says, every Guard owes him allegiance.",-0.3639044762,-0.3757104874,2. Equal Length,PO,ADP
13601,"All I got is the blanket they wrapped her in when they handed her to me, because I asked to see her.",hand,handed,me,her,1,1,0,0.5,0.5,-0.4521520138,-0.5,VBD,12,they,IN,PRON,15,PRP,PRON,13,to,14,24,dative,alternating,"All I got is the blanket they wrapped her in when they handed me her, because I asked to see her.",-0.4521520138,-0.3342270851,2. Equal Length,PO,ADP
7522,"But I sent a line to you by the guard, ' she said; 'I gave you our address and asked you to call and see my mother, and let Dolly thank you properly. '",send,sent,you,a line,1,2,-0.6931471806,0.5,-0.5,-0.1051852703,-0.5,VBD,3,i,IN,PRON,7,NN,NOUN,4,to,6,40,dative,alternating,"But I sent you a line by the guard, ' she said; 'I gave you our address and asked you to call and see my mother, and let Dolly thank you properly. '",-0.1051852703,-0.2656462193,1. Recipient Shorter,PO,ADP
2894,"ah leave it to me, leave it to me",leave,leave,me,it,1,1,0,0.5,0.5,-1.49604249,-0.5,VB,1,,IN,PRON,4,PRP,PRON,2,to,3,10,prep,alternating,"ah leave me it, leave it to me",-1.49604249,-0.6466867924,2. Equal Length,PO,ADP
14511,- You give him to me!,give,give,me,him,1,1,0,0.5,0.5,-0.9273211956,-0.5,VBP,2,you,IN,PRON,5,PRP,PRON,3,to,4,7,prep,alternating,- You give me him!,-0.9273211956,-0.9434332848,2. Equal Length,PO,ADP
3760,"Next he asked for the hand of Hadvor, which the King readily gave him, and being now an old man, gave the kingdom to him as well; and so Hermod became King.",give,gave,him,the kingdom,1,2,-0.6931471806,0.5,-0.5,0.07564043999,-0.5,VBD,23,,IN,PRON,27,NN,NOUN,24,to,26,37,dative,alternating,"Next he asked for the hand of Hadvor, which the King readily gave him, and being now an old man, gave him the kingdom as well; and so Hermod became King.",0.07564043999,0.002736091614,1. Recipient Shorter,PO,ADP
1052,my mother's girl friend gave it to her.,give,gave,her,it,1,1,0,0.5,0.5,-0.4112043381,-0.5,VBD,5,my mother's girl friend,IN,PRON,8,PRP,PRON,6,to,7,10,dative,alternating,my mother's girl friend gave her it.,-0.4112043381,-0.329051733,2. Equal Length,PO,ADP
21320,"But there is no record of Brannan sending the money to his church leaders in Utah, so it's possible that he kept it for himself.",keep,kept,himself,it,1,1,0,0.5,0.5,-0.5445950031,-0.5,VBD,23,he,IN,PRON,26,PRP,PRON,24,for,25,28,dative,benefactive_alternating,"But there is no record of Brannan sending the money to his church leaders in Utah, so it's possible that he kept himself it.",-0.5445950031,-0.3987481594,2. Equal Length,PO,ADP
64,bring it to me and i'll fix it.,bring,bring,me,it,1,1,0,0.5,0.5,-0.6446678638,-0.5,VB,0,,IN,PRON,3,PRP,PRON,1,to,2,10,dative,alternating,bring me it and i'll fix it.,-0.6446678638,-0.2946474552,2. Equal Length,PO,ADP
5393,"""I will go and cook some supper for you. """,cook,cook,you,some supper,1,2,-0.6931471806,0.5,-0.5,-0.4164404869,-0.5,VB,5,,IN,PRON,9,NN,NOUN,6,for,8,12,dative,benefactive_alternating,"""I will go and cook you some supper. """,-0.4164404869,-0.1828305721,1. Recipient Shorter,PO,ADP
20271,Mother will get it for you.,get,get,you,it,1,1,0,0.5,0.5,-1.073736906,-0.5,VB,2,mother,IN,PRON,5,PRP,PRON,3,for,4,7,dative,benefactive_alternating,Mother will get you it.,-1.073736906,-0.3390817642,2. Equal Length,PO,ADP
1015,or just pass it to me?,pass,pass,me,it,1,1,0,0.5,0.5,-1.147572041,-0.5,VB,2,,IN,PRON,5,PRP,PRON,3,to,4,7,dative,alternating,or just pass me it?,-1.147572041,-1.060791731,2. Equal Length,PO,ADP
4991,At first I amused myself by creating the little wooden people and building their pine village for them.,build,building,them,their pine village,1,3,-1.098612289,0.5,-0.5,-0.3383259773,-0.5,VBG,12,,IN,PRON,17,NN,NOUN,13,for,16,19,dative,benefactive_alternating,At first I amused myself by creating the little wooden people and building them their pine village.,-0.3383259773,-0.3891353607,1. Recipient Shorter,PO,ADP
5424,"The younger Princess left her sister to take charge of the Happy Hunter, and going faster than they, she reached the Sea King's Palace first, and running quickly to her father's room, she told him of all that had happened to them at the gate, and that her sister was even now bringing the Augustness to him.",bring,bringing,him,the augustness,1,2,-0.6931471806,0.5,-0.5,-0.06137156487,-0.5,VBG,59,her sister,IN,PRON,63,NNP,PROPN,60,to,62,65,dative,alternating,"The younger Princess left her sister to take charge of the Happy Hunter, and going faster than they, she reached the Sea King's Palace first, and running quickly to her father's room, she told him of all that had happened to them at the gate, and that her sister was even now bringing him the Augustness.",-0.06137156487,-0.0881690979,1. Recipient Shorter,PO,ADP
23567,"Noel Clarke, Lulu, and Oprah Winfrey paid tribute to him in a filmed segment.",pay,paid,him,tribute,1,1,0,0.5,-0.5,-0.7918143272,-0.5,VBD,8,"noel clarke , lulu , and oprah winfrey",IN,PRON,11,NN,NOUN,9,to,10,17,prep,alternating,"Noel Clarke, Lulu, and Oprah Winfrey paid him tribute in a filmed segment.",-0.7918143272,-0.5815610886,2. Equal Length,PO,ADP
2648,Mummy dropped it when she was giving it to me.,give,giving,me,it,1,1,0,0.5,0.5,-0.7218499184,-0.5,VBG,6,she,IN,PRON,9,PRP,PRON,7,to,8,11,dative,alternating,Mummy dropped it when she was giving me it.,-0.7218499184,-0.4761707783,2. Equal Length,PO,ADP
9422,And won't you be giving it to me now?,give,giving,me,it,1,1,0,0.5,0.5,-0.5847578049,-0.5,VBG,5,you,IN,PRON,8,PRP,PRON,6,to,7,11,dative,alternating,And won't you be giving me it now?,-0.5847578049,-0.4348392487,2. Equal Length,PO,ADP
13387,"When they were dating, I reserved rooms for them numerous times.",reserve,reserved,them,rooms,1,1,0,0.5,-0.5,-0.5576319695,-0.5,VBD,6,i,IN,PRON,9,NNS,NOUN,7,for,8,13,dative,benefactive_alternating,"When they were dating, I reserved them rooms numerous times.",-0.5576319695,-0.7363872528,2. Equal Length,PO,ADP
17385,Thanks for bringing Appa to me.,bring,bringing,me,appa,1,1,0,0.5,-0.5,0.1407542229,-0.5,VBG,2,,IN,PRON,5,NNP,PROPN,3,to,4,7,dative,alternating,Thanks for bringing me Appa.,0.1407542229,-0.3403987885,2. Equal Length,PO,ADP
2793,Mother bought that for me for Chris for us for Christmas and you've never played it?,buy,bought,me,that,1,1,0,0.5,0.5,-0.2343401909,-0.5,VBD,1,mother,IN,PRON,4,DT,PRON,2,for,3,18,dative,benefactive_alternating,Mother bought me that for Chris for us for Christmas and you've never played it?,-0.2343401909,-0.4154734612,2. Equal Length,PO,ADP
12139,"- Give it to me, thanks.",give,Give,me,it,1,1,0,0.5,0.5,-1.136661291,-0.5,VB,1,,IN,PRON,4,PRP,PRON,2,to,3,8,dative,alternating,"- Give me it, thanks.",-1.136661291,-0.4657883644,2. Equal Length,PO,ADP
9543,"I mean, you could have saved some for us.",save,saved,us,some,1,1,0,0.5,0.5,-0.09269738197,-0.5,VBN,6,you,IN,PRON,9,DT,PRON,7,for,8,11,dative,benefactive_alternating,"I mean, you could have saved us some.",-0.09269738197,-0.382130146,2. Equal Length,PO,ADP
15334,- Aren't you gonna leave some for me?,leave,leave,me,some,1,1,0,0.5,0.5,-0.4939813614,-0.5,VB,6,,IN,PRON,9,DT,PRON,7,for,8,11,dative,benefactive_alternating,- Aren't you gonna leave me some?,-0.4939813614,-0.2141315937,2. Equal Length,PO,ADP
550,pierre and maryse gave this to you.,give,gave,you,this,1,1,0,0.5,0.5,-0.2801918983,-0.5,VBD,3,pierre and maryse,IN,PRON,6,DT,PRON,4,to,5,8,prep,alternating,pierre and maryse gave you this.,-0.2801918983,-0.7361698151,2. Equal Length,PO,ADP
8396,"Virginia had found a cigar, which she hid until they went down to the porch, and there she gave it to him; when he lighted the match she saw that his hand shook.",give,gave,him,it,1,1,0,0.5,0.5,-0.3146562576,-0.5,VBD,20,she,IN,PRON,23,PRP,PRON,21,to,22,37,dative,alternating,"Virginia had found a cigar, which she hid until they went down to the porch, and there she gave him it; when he lighted the match she saw that his hand shook.",-0.3146562576,-0.1893253326,2. Equal Length,PO,ADP
